Date,weighted_open,weighted_high,weighted_low,weighted_close
2018-12-04,18.153235024425413,19.257345974729294,17.97391529327493,18.606052343638567
2018-12-03,19.388682236265787,19.3893526185603,17.890685878101607,18.154487510721584
2018-12-02,19.482333106164685,20.217796843138853,19.180396801422173,19.416005590569977
2018-12-01,18.756323797833968,20.025094085978054,18.455198999793545,19.423311799793943
2018-11-30,20.462719671950303,20.60483962388141,18.302544657586115,18.79353710156067
2018-11-29,20.70272411371143,21.18700693801906,19.85784801677495,20.50329769209061
2018-11-28,18.809782875264556,21.959345131406295,18.809782875264556,20.612134669938843
2018-11-27,18.679812633523962,18.993390743950282,18.063232768786765,18.774700204221503
2018-11-26,20.395600698768668,20.81328221068398,17.843750609567767,18.678511916741297
2018-11-25,19.344367908970803,20.90771290882598,17.553666014067375,20.24391296068204
2018-11-24,21.77745481483424,22.06998777861941,18.861410785581633,19.31473336307986
2018-11-23,22.84822349754942,23.008883232948875,21.165274185926197,21.798821832980426
2018-11-22,24.556071319491426,25.01791388538946,22.864003688464237,22.86528267683426
2018-11-21,22.807184038882415,24.847424021499876,22.255266117256237,24.83666333783391
2018-11-20,24.199488210007623,25.150153333486294,21.13584641370244,22.450268638603873
2018-11-19,31.921045213629476,31.92144405173239,24.65014235561801,24.659697058734707
2018-11-18,31.361199646526778,32.4613118717603,31.073929213590386,31.973141734915824
2018-11-17,31.47067802226592,31.632731968592953,30.650795865803264,31.175118285484338
2018-11-16,32.78087817433633,33.04720847222989,30.564236554674117,31.344220765854008
2018-11-15,33.01164425005339,33.315824951450466,30.587688621201455,32.74541138643669
2018-11-14,37.06216298611567,37.44332119143975,32.182142158359675,32.92609584791684
2018-11-13,37.90373989079279,38.132468874395705,36.855850632209055,37.161164560834365
2018-11-12,37.695788541615826,38.64997812274812,36.96095014924588,38.11553665990608
2018-11-11,38.50806854041121,38.66057342750945,36.89694912919712,37.44064944159207
2018-11-10,38.7542279020825,39.19352953466895,37.52364088248615,38.52574253212361
2018-11-09,37.29564545719485,39.15108353235544,37.23772068131137,39.02621135159134
2018-11-08,38.78724049437082,38.920338408583575,37.09523447913459,37.09529348647338
2018-11-07,39.01202614107605,39.75433379956794,38.67924380371646,38.90775075070516
2018-11-06,37.787867793573156,39.212365510991965,37.63381955504654,39.21130351128086
2018-11-05,38.26989971160286,38.56456335324048,37.13888368626139,37.47154746979708
2018-11-04,38.366588003555115,38.442666121741766,37.034927111258675,38.32820835587019
2018-11-03,39.96462681242023,39.98362531155825,38.198898020748935,38.47420697300449
2018-11-02,38.36688643666449,40.06643456644395,38.2434473200584,39.97148343101553
2018-11-01,37.73790515837593,39.23788547678668,37.57652996417256,38.20306904542519
2018-10-31,38.037723224382276,38.18954793985542,37.32581758448028,37.7433254256763
2018-10-30,37.85452743275,39.09651685544704,37.57927470863233,37.826396697262
2018-10-29,41.86787678753447,41.94417950897773,37.662518999134655,37.93843806903202
2018-10-28,40.94684646860456,44.87672935880536,39.61995384553045,42.300299110532876
2018-10-27,41.109851697134054,41.62222943462702,40.578458382356246,40.579089760062175
2018-10-26,41.33717948810187,42.25008444326682,40.823582718111076,41.422655908857536
2018-10-25,45.02937559244659,45.02944268353652,41.041461001916296,41.33711020560315
2018-10-24,49.00488367570688,50.397833772449,43.178213414570344,45.51519269408802
2018-10-23,37.063380884046445,51.85036933288806,37.06334204243569,49.345347490237806
2018-10-22,36.30968062577806,37.34587760528868,36.005705757564115,36.62261129681913
2018-10-21,36.63987699650984,36.88828884779576,36.042208244198704,36.2602124615989
2018-10-20,36.27580027204333,36.58080247096608,35.89710944240837,36.512501951393226
2018-10-19,36.86680726336871,36.87752888955387,35.939863445975455,36.24222501005645
2018-10-18,37.52016621506265,37.52225092616878,36.18925085785182,36.776407313405564
2018-10-17,37.82126102980218,38.059258123925126,37.30599428613866,37.82010046050298
2018-10-16,37.53120789556291,39.546190400536936,36.89483341455611,38.28282640864293
2018-10-15,35.827649471967426,39.74650379543417,35.54874635402624,38.2418887240805
2018-10-14,36.27916357707318,36.97869821377857,35.61788804364718,35.81906877381469
2018-10-13,34.67572352632517,36.63749907854024,34.426615664579224,36.49360697786185
2018-10-12,34.913603147202245,36.521523994042326,34.247788509913875,34.47701368353936
2018-10-11,39.55085121491669,39.550860075652885,34.90259200105255,35.21823682402092
2018-10-10,39.21319516285875,40.18986667685641,38.23694422236445,39.6438090000124
2018-10-09,42.36880963791703,43.97991640189524,38.6011148662958,39.406443132326324
2018-10-08,38.13889003844503,42.30103117733919,38.05272641934235,41.92974335012099
2018-10-07,38.19283210238267,38.529829967342096,37.11690240022597,37.453866898739236
2018-10-06,39.756952535275644,39.917777771100006,38.176053275053285,38.5271307383198
2018-10-05,39.11216771203181,40.13594497145072,38.79958642808805,39.78547942107146
2018-10-03,36.8234317463583,36.94642466949651,35.744363955691384,36.558352326832285
2018-10-02,36.39861749017253,36.9280597434964,36.077196011263105,36.72926716358918
2018-10-01,36.95312174017312,37.566387536901786,36.01035145083109,36.41602591540676
2018-09-29,36.62266542009155,37.05732115944504,35.87602537801179,36.92500153389564
2018-09-28,36.54945325311734,37.42785841409304,36.275525937405845,36.64379578068088
2018-09-27,35.01604618305862,36.78183637400164,34.7990017456603,36.51746754042204
2018-09-26,34.93820666211493,35.37367600772061,34.02920198332818,35.0607939192429
2018-09-25,35.68038600753251,35.680532562245155,34.09466457800397,34.878029126357816
2018-09-24,36.7092636095092,36.94512286651556,35.31371079561463,35.690863032809844
2018-09-23,35.91022097114353,36.73120175557609,35.4855052848626,36.63671163603391
2018-09-22,36.156882565903786,36.457309582703296,34.41009837111549,35.57352420678571
2018-09-21,34.40753524779955,36.139902672665166,33.98653545364889,35.94340665333053
2018-09-20,34.16569535086874,34.965188893710796,33.7236796541628,34.53177616436363
2018-09-19,33.969683856453315,34.46746794158561,33.21995676421107,34.00810902480353
2018-09-18,34.469732573812315,35.39920077106606,33.63476424471265,34.421970473026576
2018-09-17,35.90986358307656,35.97633146015306,34.30977629001336,34.35742195097965
2018-09-16,36.572661781733714,36.57293865256199,35.39729543944625,35.966288146472216
2018-09-15,36.23623803701868,36.920340241006265,35.27701414358747,36.69237495308601
2018-09-14,35.389724950228185,39.09005797842683,34.78946156701579,36.51116926641478
2018-09-13,32.81984550262254,35.33134303136599,32.71597905810289,35.13309821156581
2018-09-12,33.82476134947314,33.881481373554934,32.212380812527606,32.768761650150985
2018-09-11,34.51616230567567,35.72713982072328,32.5104578977903,33.90117166168348
2018-09-10,35.30244170429861,35.71922533131509,33.65512947469829,34.53545652042027
2018-09-09,33.45515744234332,36.31540032989232,33.45489836274191,35.17851951505997
2018-09-08,35.96829960870892,37.143925797499065,32.91148348394711,33.2313114945892
2018-09-07,35.30593965024461,38.427520275566984,34.3154691603309,36.06016210787701
2018-09-06,35.523751020054846,35.54268999634775,32.85555984272286,35.16685220610988
2018-09-05,40.528583274542065,41.037330315323366,35.01859485992341,35.018608492894295
2018-09-04,40.58723714055805,41.30604153778127,40.19982635391331,40.74825650528109
2018-09-03,42.07910998752561,42.17418484591038,40.46040428814363,40.48889191242698
2018-09-02,42.1715366265895,42.29451597162984,39.984522320841315,41.766265448171275
2018-09-01,40.314033124494415,42.682661875857804,40.134638893871056,42.18231541464796
2018-08-31,40.152205198069844,40.49282608445692,39.34802990675777,40.44540287837594
2018-08-30,39.438454248003374,41.49214935639467,37.68731403390235,40.11931184824921
2018-08-29,38.8823263579963,41.49344889082204,38.22140519883847,39.2396699375689
2018-08-28,37.96731024168106,39.33882954378504,37.67330988557382,38.71711294505179
2018-08-27,35.65695164044845,37.57114996458776,35.115114062267025,37.57048924784157
2018-08-26,37.41877057211972,37.43902549322978,34.90581552231698,35.948156341544355
2018-08-25,38.46209526853148,38.73609934696845,36.4965915113885,37.76261651220491
2018-08-24,35.24653660222173,38.76694012314489,33.1598007791638,38.521471173226516
2018-08-23,34.29914081008329,35.13588414713937,34.12867581962108,35.04173448459942
2018-08-22,35.84894675535622,37.53353173356407,34.09874270839766,34.458310423568236
2018-08-21,34.882790065511884,36.28488920901318,34.64514762040274,35.89561792439796
2018-08-20,37.964168300754295,38.512244580072675,34.63663209758964,34.83563707487198
2018-08-19,37.38616078156082,38.70645158799442,36.417384657672564,38.2030719906507
2018-08-18,40.20966875252505,41.22665680555901,35.817029657504094,37.328256300624474
2018-08-17,35.663615482772606,40.22850007894088,35.66173434089102,40.105607641014814
2018-08-16,35.055742055016495,36.459847081209986,34.64850043064234,35.70590740072412
2018-08-15,37.26820444658998,38.41032847421173,34.5373200451325,35.2175866204327
2018-08-14,36.778837377405026,37.86577736355097,31.07569983463302,37.86418347993969
2018-08-13,38.63563085085721,39.001349065889194,36.18952412072114,36.189882544789455
2018-08-12,40.12861642571946,40.309946140499335,38.5791072327617,38.75111393472245
2018-08-11,40.529074909079306,41.83876015275615,39.46844753508908,40.891457064448524
2018-08-10,44.88513197797279,44.88521145604428,39.971815602772054,40.35197807986754
2018-08-09,42.44286023081711,45.286797955245476,40.44404305632657,44.78470186579155
2018-08-08,45.25948698326775,45.25950012463657,40.41177372550332,43.14955921440676
2018-08-07,46.868167681929854,48.08660939040034,44.556111319908965,44.68893321853696
2018-08-06,47.185247107323356,48.71741996204404,45.98375974319818,47.04303375009696
2018-08-05,47.771836065185234,48.76700673264754,47.022931003036106,47.24096478050256
2018-08-03,50.637399310374335,53.0172389710972,48.501367334756665,51.9869002941346
2018-08-02,53.75243627061692,55.76240600898699,50.34090825631262,50.34178840695203
2018-08-01,52.690161993492005,53.663669085618665,50.787257192017485,53.616405321616874
2018-07-31,56.161187610883445,56.16135173188117,52.31440597196629,52.74551450377485
2018-07-30,59.337126674324914,59.73496561993933,54.74663723338211,56.26655899548205
2018-07-29,61.66776994096531,61.915054949650056,59.79216516851782,60.724206455694706
2018-07-28,60.27579375270081,61.19814671461041,59.03483116004886,60.36181918190127
2018-07-27,60.66229178120336,61.42000696988437,57.25316945883007,60.209224804055374
2018-07-26,62.75542865984337,63.00133177221424,59.78829625997011,60.57216951826
2018-07-25,62.026492913732255,64.13687522820467,60.246381004836756,62.526051711263186
2018-07-24,63.97446022594147,66.84615080124797,58.97240473531322,63.0441257758449
2018-07-23,66.13241539006414,67.59062446703105,63.95687973365584,64.27843812223996
2018-07-22,68.45165272969616,69.13376854031337,65.18479639174866,66.31164366769208
2018-07-21,68.60010307761394,69.8028606289665,67.5550180428141,68.40757711762069
2018-07-20,68.58784406302168,69.83890361356364,66.58558504503802,68.26898668877135
2018-07-19,67.74225695929957,72.27763826584183,66.81038368135404,68.88290505263925
2018-07-18,71.42651652228992,72.77366286211483,67.14091114970238,68.13458064303171
2018-07-17,67.47052062088727,72.91749066450164,64.49599972063544,72.20781803542154
2018-07-16,59.877136801010856,67.68676923107881,58.85634521232542,67.686761373746
2018-07-15,54.46537923373712,60.371344854099526,54.209503244934446,59.87613733940038
2018-07-14,54.02856205858112,54.575955359053275,52.68850233504582,54.43696278492091
2018-07-12,55.243132038408355,55.47541787021985,51.81413995733307,52.994399514128325
2018-07-11,53.91777278922043,56.144959819730225,53.596792550677414,55.239309973395734
2018-07-10,57.57067973848175,58.17057612848383,52.79432681910368,53.90951238136766
2018-07-09,58.719828607201755,59.416280656731914,57.1922187799647,58.30766711863659
2018-07-08,60.261465859634804,60.81789572251542,57.96838079313913,58.31292107661425
2018-07-07,61.98991599149438,62.20344782706815,58.734819735468925,60.907426319173794
2018-07-06,60.67448424261808,63.71902803976105,56.96232530694324,61.440414200314095
2018-07-05,64.89110362856323,65.45015083927814,61.512964073230876,62.35723998707276
2018-07-04,65.07517020306234,66.76552439376391,63.40318601354923,64.57132556202248
2018-07-03,65.64584555574953,67.06840050787429,63.80261651511509,65.43165340865512
2018-07-02,63.74880310419624,67.68103981186691,61.69935909136951,66.0799296589653
2018-07-01,62.84378703665392,64.91309334988196,60.473284545557505,64.12494321689826
2018-06-30,64.4040889603568,65.14324670260538,62.17805157377375,62.6004745067625
2018-06-29,57.01525724362343,67.70096500362737,54.64592488535219,65.87900356279916
2018-06-28,65.10415026038172,65.38661968083562,56.44377537385174,56.55620604431135
2018-06-27,67.02952385419314,67.41468865690328,63.477273704611584,65.45973043110438
2018-06-26,70.0645216980368,70.76160526158651,66.00196840321578,67.27242653888311
2018-06-25,69.85857201499205,72.00466422405647,65.51444840035667,70.78545916303534
2018-06-24,68.61726231163006,70.9489967013387,61.38471359624346,69.86032604040358
2018-06-23,73.76055887102821,75.21862890645947,67.09418519638052,69.37946914136327
2018-06-22,85.65258361177385,86.45119901995818,72.10363252968331,73.78644435466406
2018-06-21,87.057619539702,88.3418680907682,85.33073460772749,85.99980468705543
2018-06-20,87.85777077441304,87.86966962345464,83.75885573004243,86.5731637796889
2018-06-19,89.15763069662064,90.39592153583044,87.51831160160513,88.55652360654571
2018-06-18,86.4938797332227,91.20903519984348,85.02056055368517,89.1084427246679
2018-06-17,85.85720334584954,92.26093482594463,85.61926923534055,86.89543374820536
2018-06-16,86.1926993188764,87.82095979724808,84.19334682756536,85.9358072723534
2018-06-15,94.59073029777863,94.82898410227054,86.36652870405513,86.76686862129978
2018-06-14,82.25872671904048,94.81798887625537,81.53222091584036,94.7892766228521
2018-06-13,82.69995423906745,90.03704610264029,81.07208547617012,82.23336418482837
2018-06-12,89.78693865598615,90.1079493153902,80.76995890062024,81.82745067258685
2018-06-11,87.98642634645906,91.12695322370885,87.35249102978094,90.30390066481132
2018-06-10,98.33688616224646,98.33706818198004,87.49219877291696,88.18628724034818
2018-06-09,102.99479121658734,104.1325588175628,98.2172231335431,98.2172231335431
2018-06-08,101.30217589874162,103.34066707660415,96.77818681143826,103.13165157072639
2018-06-07,95.58060714020719,102.29811593454679,93.88996162663797,101.76635707916891
2018-06-06,95.46224248480125,96.50523951965992,92.1174717749286,95.05938279823738
2018-06-05,95.21583112847362,97.36539677751816,90.23724771856119,96.2227479834351
2018-06-04,93.96754224531236,95.8997773158421,88.70914550765737,94.73306245241862
2018-06-03,96.5917312025203,96.71471968929335,92.46681801610835,93.32608009001783
2018-06-02,91.26236673177804,98.52245435137141,91.12973593585032,97.00787245698544
2018-06-01,88.4582871580087,92.7615237088222,87.79781159682923,90.82608687988052
2018-05-31,85.10865837818884,88.64877457265558,84.08005497209481,88.38300281825012
2018-05-30,88.38449650924586,88.56621987965497,83.23716271677444,84.98285631795018
2018-05-29,85.17569239021952,90.55532083357939,81.25524244748428,88.60440159040375
2018-05-28,86.8980358232517,88.6776196238957,81.0383220572585,85.00421389393884
2018-05-27,87.11383150827805,91.65320243925939,81.72684193082699,86.89661068853168
2018-05-26,95.10022928703609,96.6319871159056,86.76699568658705,87.18293796931884
2018-05-25,97.99856262565996,99.80732233483803,93.07479503831722,96.27439341426026
2018-05-24,98.81026899384324,104.58125729020688,93.04949798384862,98.58119899524371
2018-05-23,104.6361991690872,108.35197657108142,97.17161775980213,98.81336935723478
2018-05-22,111.3419353464621,111.34792951805977,103.61935977242692,104.76521994618308
2018-05-21,105.9850494210564,113.70437802878156,103.63197618731238,111.70511156705014
2018-05-20,103.04542667487546,112.92714266631083,101.4548870381855,106.50106957459977
2018-05-19,100.1850209575763,104.6555530816378,98.48972664289369,103.05635672333564
2018-05-18,89.2024227047598,101.97080432055773,85.08593233400927,100.1844901713369
2018-05-17,88.19756587074883,94.62234778971435,88.19752983037276,89.04795316044907
2018-05-16,93.65615113749503,93.65616581645216,84.52962554991693,89.08339522938807
2018-05-15,96.71432908150584,98.0149170015813,91.50998585282589,93.62780574808663
2018-05-14,89.4156323873738,98.97606060266642,84.86628641365004,98.97423290189877
2018-05-13,81.82209965888124,88.75199501262908,79.96219417486734,87.20147211772945
2018-05-12,82.23539299143886,84.38807032288419,77.75574120195868,81.71882704527425
2018-05-11,83.27521965330784,91.2297655967303,76.48430002337254,82.70061714104162
2018-05-10,80.9782475802268,85.55297596175012,80.29947771743531,82.78074088060896
2018-05-09,81.91392357077076,83.83894594838016,78.6449669565217,81.62466056311699
2018-05-08,83.57422319951264,83.68224484196875,79.80193307946278,81.31554182941446
2018-05-07,82.49789483532443,86.6688221902416,79.63864075524393,84.32745250250208
2018-05-06,82.95027238396888,83.91986594817284,78.17691112264896,81.75096382520276
2018-05-05,86.8036315209417,86.80405774077185,82.57046396496767,82.85416652634372
2018-05-04,79.77128595366142,107.60891511466377,78.03258906411855,87.10136220775743
2018-05-03,77.25605714279786,79.85077006100452,74.64907453021142,79.43299772136972
2018-05-02,76.54736908221967,77.39650068299622,73.96889905218936,76.65327120366302
2018-05-01,80.10559228257307,80.10560714347355,74.12309883154168,77.70289192275982
2018-04-30,78.4484499276652,79.07074317080432,74.99718596965171,78.27376379090798
2018-04-29,81.92140655889636,83.91208740684016,77.03845497884699,78.76392424847404
2018-04-28,78.56973264865888,82.68227914727,78.3139913028935,81.95371959563812
2018-04-27,80.74788213157194,85.12575235138286,77.9071231164056,79.06080645963341
2018-04-26,72.80019027084047,79.47424777387623,70.18060259922117,79.47419965791607
2018-04-25,70.39798390392471,130.879427268289,68.31116976130578,72.49784275450429
2018-04-24,60.65252863937042,71.66318866188229,60.62827921891143,69.84789502049348
2018-04-23,59.89351300037494,62.334151644737084,59.5862753349557,61.19849734558802
2018-04-22,62.899601440031816,62.89989696310987,59.843879800762494,60.20827980401262
2018-04-21,61.70596587314806,63.14536974382682,60.41114678647596,62.55945517358286
2018-04-20,57.66072891827178,61.986027813104116,57.38384516425745,61.500204882428584
2018-04-19,56.498371614007496,57.61435992479541,55.526904028466916,56.94634224851978
2018-04-18,56.0013397462005,58.43074788798755,55.6717216467892,57.192377797233185
2018-04-17,56.67540050584993,57.71877504746456,55.331079142974424,55.43005642588239
2018-04-16,58.213375531577476,58.84369359897334,55.81129987138864,56.97011444152718
2018-04-15,54.16808882276473,60.456877229910525,54.1609160300614,58.165865002073765
2018-04-14,53.05347951311367,54.99495141812687,52.38313448904846,54.117814667464074
2018-04-13,55.51826816997728,56.418674893610834,52.00873502065187,52.66717135168012
2018-04-12,47.544049852585246,56.14694014943946,47.188899897348804,55.90917134308097
2018-04-11,46.19902900385111,48.495375332877074,45.96291315578497,47.52476698119432
2018-04-10,44.04974418382706,46.61925387573796,43.16638222059938,46.45524905958009
2018-04-09,45.44259909252084,48.03599772389563,43.16457348095295,43.88328624943549
2018-04-08,45.903622112094205,47.096743747598005,45.279785911895466,45.69282713148102
2018-04-07,40.39961884500955,46.52641295803495,40.261817736933736,45.8921608917554
2018-04-06,39.597978589648804,41.340756632532596,38.36736310722574,39.98243170240089
2018-04-05,38.67640285491139,40.27841094548975,37.171317199284395,39.91964332979319
2018-04-04,43.004487469255004,43.07762319253517,37.99106212884299,38.676120626660854
2018-04-03,38.25278640672027,43.15821010427812,37.94160579912592,43.00254493426106
2018-04-02,36.01211658007842,38.19918832326331,35.77524882430052,38.05293556049185
2018-04-01,36.200897692314925,36.76503951224845,33.88903424538825,35.77286378179774
2018-03-31,35.28078938437612,37.51847868054344,35.28068054770607,36.11059946154091
2018-03-30,37.117969107058336,37.71668019491184,34.345534603697395,35.6042741357288
2018-03-29,42.94007908570703,43.115459560895964,36.01009473752947,37.01098959759155
2018-03-28,42.48376049235929,44.09396871725119,42.28933748311264,43.27046222697085
2018-03-27,44.63895127867744,45.25145968099948,42.40268349136834,42.60829712330598
2018-03-26,46.990185688894755,47.613336988163994,43.06677191215699,44.84246850385924
2018-03-25,47.28523420978543,49.92428028160949,46.77226399920457,46.969655238989745
2018-03-24,49.952301170921636,51.580717736972304,47.58956925775806,47.98956160690291
2018-03-23,46.826939933016824,48.79020144700934,45.180188356781464,48.79007261694096
2018-03-22,48.556407750377524,50.58832442143648,46.189723958457186,47.39761273785768
2018-03-21,49.443913105801016,51.322450177626976,48.18498460355838,48.65480637119617
2018-03-20,49.754456694032726,51.21136956189498,47.18898545123044,49.38825221475671
2018-03-19,47.206714762626,50.45201405682098,46.312945622426426,49.257312186520906
2018-03-18,45.585455452080076,48.79642322432935,41.639611811929264,47.7416382590037
2018-03-17,51.110936905529705,51.55306399195153,45.28809066812519,45.58951674609332
2018-03-16,52.117401477752395,52.3880725881945,50.12009125509066,50.567668489962585
2018-03-15,47.98006713113682,51.46488930851351,42.513300038990096,50.28969914828541
2018-03-14,53.94982840525806,55.74373720448764,46.26331344285203,47.24184937806212
2018-03-13,55.055760872923194,57.12101955864727,53.137298489086774,54.69727910988727
2018-03-12,58.21254558118776,60.641810015119134,52.0321252319435,54.810309513349125
2018-03-11,55.576154135682955,59.85269542236134,53.414512491302965,58.25015383307855
2018-03-10,56.237078230898454,59.81353764335286,55.28490608050625,55.77186765527183
2018-03-09,53.68212968386993,56.6598892046744,48.00161633262301,56.1810024139375
2018-03-08,60.71487632886882,62.35051806328544,53.431623859910026,53.614890856098995
2018-03-07,66.79062557678269,69.78010864965314,54.993878651765016,61.25827748628033
2018-03-06,74.9167267281845,74.91680899241291,65.18860789804337,66.76412424040943
2018-03-05,73.86671351310287,76.47173119883469,72.44895396222327,75.31863284268849
2018-03-04,73.09917184398445,74.8674291780977,70.94067578306742,73.437421851933
2018-03-03,73.5468092951623,75.75046981742769,72.62569587471313,73.61571952204613
2018-03-02,72.62003455495675,77.08501964968757,71.43136336299891,74.23161242881379
2018-03-01,68.74017898151217,74.47421166807766,68.03951775181983,73.32169824878588
2018-02-28,71.6391882380326,74.73176881677956,67.07135702528426,68.498177939902
2018-02-27,69.17059342132619,72.65021895830489,68.42712069962455,71.43698392874245
2018-02-26,66.14768500521879,70.37027573591449,64.44079273751919,69.32376779488331
2018-02-25,65.92246607057187,76.18396659732332,63.83601056155591,66.19773211439141
2018-02-24,69.75681407074035,71.85026474125333,63.634705967284596,65.93833182690636
2018-02-23,66.38160590262896,72.26336813476287,64.27070343137568,69.831374127804
2018-02-22,68.44857424211848,72.21199966716834,64.8036107374148,66.25072466707341
2018-02-21,73.55023467501934,75.83397048338414,67.88278653421327,69.03415563171912
2018-02-20,80.44666606835148,82.69719707347694,70.63325000456845,73.7309377259528
2018-02-19,78.3968861099615,86.49862958127159,78.29460793967026,81.7716433521294
2018-02-18,90.0569982218843,90.36479424301018,78.94280718284834,78.94353565328885
2018-02-17,84.143508045721,91.6683592158399,83.16182951532949,89.98586862705686
2018-02-16,81.48623139116,84.82498986874505,78.20272669962922,84.57142184589803
2018-02-15,75.78352903769138,84.08709069814702,75.16837679701199,81.5617046045785
2018-02-14,67.9454749065394,75.61058485157227,67.43390527004249,75.61047249388858
2018-02-13,71.97078499652069,72.25820175035295,66.4931841367449,67.89253004081706
2018-02-12,64.21056892656459,73.83614329508059,64.21051807625193,71.8033358103752
2018-02-11,70.99976734580743,70.99985574214853,63.621038610827455,63.73236499777554
2018-02-10,74.17098120919074,76.99014192721805,65.98284377079156,70.90120897822072
2018-02-09,68.01793029318982,75.84986661202716,65.21517489709522,75.35929229626845
2018-02-08,62.662263733795186,72.9262915442951,62.6622494172968,66.80896641826607
2018-02-07,66.37573184636577,72.61107109875438,59.23928820035848,63.178102298848515
2018-02-06,54.84336757963898,69.10085733092949,44.17109284976377,67.56752102093392
2018-02-05,67.3218399635086,68.94318507628506,52.27854067927253,54.33257435946503
2018-02-04,81.5606474131472,82.99472292764426,64.93820995681719,67.8685730934111
2018-02-03,74.28883713623071,84.00551884523902,68.80611607718554,82.6013831081419
2018-02-02,76.69554761042185,78.72375773494969,61.43617165431074,73.6773485600642
2018-02-01,91.29465431611396,92.43294590492967,73.54466955571897,77.80872631033684
2018-01-31,83.67793328368282,93.43754960494712,82.11039910834181,91.05424850480684
2018-01-30,90.67328599035059,95.0217303207447,81.83089606196978,82.46236682206533
2018-01-29,86.10975492382109,91.26656653054407,81.44010595221239,91.26302136750506
2018-01-28,84.87460410507201,88.3189248338217,83.43396052783822,85.60959730520187
2018-01-27,83.401695063638,87.15791498728092,80.67496221016816,84.58690694390864
2018-01-26,83.81612604329116,89.36286060335094,76.30349385310309,82.98058846770518
2018-01-25,88.46885572893338,90.50007258716983,82.4577410087835,83.29935510798539
2018-01-24,83.97937376323927,89.91654082962188,81.65470256356834,86.52187252407899
